fips,Total,Cash,0-100,100-150,150-200,200-250,250-300,300-350,350-400,400-450,450-500,500-550,550-600,600-650,650-700,700-750,750-800,800-900,900-1000,1000-1250,1250-1500,1500-2000,2000+,No Cash,Median,Aggregate
31047,1402485,7134,12800,9017,326,175264,22484,321909,822750,2576,352,1031,536,401,732,617,5250,2867,4038,2456,619,2029,4830,2467,167759,91881
31137,439965,123,6125,94,63,2640,2048,8211,407708,1260,118,224,234,142,92,279,3324,1259,1947,260,53,298,2267,1196,48372,45530
31099,496235,553,153,115,145,26162,5935,40720,406414,1177,109,324,165,162,155,278,4321,1568,1140,317,111,1774,2048,2389,54869,45371
31073,979234,6986,8955,8872,239,165897,15251,294579,458447,1546,223,867,354,276,603,429,3329,1812,2853,2221,543,1492,2121,1339,120075,51215
31001,1833545,15793,7025,24581,370,36988,17223,69883,1629550,4017,325,882,652,531,505,597,5490,4916,5283,1097,277,990,4999,1571,202984,181809
31083,387066,2112,6208,60,43,3923,1538,8705,352002,1128,101,201,199,127,96,232,2653,1654,1858,230,62,732,1892,1310,42387,39315
31065,162702,26,924,10,9,1308,1504,1300,149904,525,81,92,68,63,58,126,2813,530,865,132,42,476,1301,545,17518,16748
31181,97974,740,28,0,5,4,1206,2,90800,353,43,76,56,20,26,88,2321,691,303,87,20,23,990,92,10552,10153
31061,84999,35,617,19,5,0,1109,0,78402,288,31,46,43,32,7,100,2485,304,447,81,6,5,873,64,9173,8760
31063,755382,2815,4158,927,55,5470,12355,24323,685220,1778,195,391,264,262,176,347,3539,2150,2709,1203,94,1321,3573,2057,84101,76463
31187,5054,0,0,0,2,0,2,0,4600,14,8,0,0,2,2,2,367,14,12,2,0,0,19,8,551,514
31085,583187,2800,2613,85,25,4046,8748,24115,526917,1380,135,316,202,213,134,313,2098,1743,1487,309,72,718,2656,2062,65644,58801
31087,595405,2790,2610,89,29,3749,8749,24915,538217,1419,136,314,201,233,131,318,2124,1784,1528,309,77,778,2693,2212,67068,60064
31145,647212,2802,3111,96,38,3058,11552,21915,589523,1503,155,333,210,236,147,311,3075,1869,1885,318,72,406,3493,1104,72597,65775
31057,67808,18,11,1013,8,3,1401,900,59502,285,49,50,18,17,21,106,2082,291,214,626,26,30,634,503,7204,6660
31199,63649,18,7,9,10,3,2803,900,55406,249,45,35,19,17,19,89,1702,251,175,92,13,23,1274,490,6753,6197
31029,92534,33,30,20,6,600,3,1400,86100,318,35,52,55,35,21,91,1782,322,276,78,22,294,343,618,10073,9624
31111,2060666,13146,24489,464,318,43002,47927,69611,1822305,4615,505,939,733,560,643,726,6077,5090,6896,753,396,1377,7423,2671,226712,203342
31135,522642,854,3943,3000,48,7749,7240,13910,469113,1365,117,285,195,166,157,353,3944,1705,1938,1319,77,1392,1794,1978,57083,52370
31005,35306,11,4,11,5,304,2,1500,31200,133,17,19,11,12,9,59,714,131,89,53,3,280,139,600,3876,3490
31049,54206,16,1020,6,2,2,4,0,50502,196,34,12,24,20,25,62,1066,200,675,56,0,14,210,60,5839,5647
31069,89536,18,1027,5007,8,800,4,1500,73902,341,34,36,35,41,26,140,1797,357,754,2462,8,448,359,432,9397,8267
31101,408435,101,3917,2382,59,8249,7239,13614,359713,1083,97,211,153,122,128,301,3194,1089,1668,923,56,1171,1498,1467,44635,40162
31123,175233,67,344,25,28,6322,805,13107,148003,507,48,111,85,74,69,126,1589,518,754,140,31,783,888,809,19583,16538
31105,136158,51,2420,1324,25,3105,3405,6800,112905,361,25,54,66,34,40,69,1141,385,1282,412,29,794,638,793,14957,12607
31033,409718,71,9609,3759,3067,16130,3447,24530,337409,959,74,282,164,81,161,172,2239,997,2264,731,309,875,1674,714,44700,37669
31031,314336,93,42076,575,36,541,9323,1929,249016,914,90,121,114,79,75,336,2902,941,1846,497,53,261,1648,870,33992,27812
31171,14886,5,3,0,0,500,0,500,12100,73,11,16,2,7,2,35,917,75,45,34,4,234,81,242,1556,1355
31007,750011,216,7176,7768,118,33692,4985,92437,586143,1705,128,395,265,256,316,378,1534,1726,2733,1920,169,1688,2412,1851,87737,65435
31201,127815,50,1621,1319,25,3705,3403,7400,104505,332,24,50,55,37,40,66,806,358,830,411,29,1071,609,1069,14031,11668
31091,15911,2,2,0,0,0,0,0,15200,75,14,12,7,6,4,22,288,78,58,22,3,5,80,33,1720,1702
31117,33282,11,704,11,5,306,4,1500,28200,130,11,27,13,7,7,67,683,128,403,60,5,277,138,585,3618,3155
31013,649777,3414,25667,104,97,16899,18690,32925,538234,1434,189,404,182,165,182,301,1198,2001,2425,321,164,1191,2193,1397,71995,60068
31165,1115236,3528,31163,6538,172,41468,19968,106252,884668,2364,255,655,330,311,400,513,1659,2922,3889,1721,275,1383,3221,1581,127996,98730
31075,15030,7,4,0,0,2,0,2,13200,77,6,11,8,3,2,42,1415,77,38,42,2,3,77,12,1622,1477
31157,2329189,15183,36539,9521,1915,141257,43114,311257,1726030,4473,381,1427,713,636,951,906,4073,5261,7692,3201,889,3505,6689,3576,269591,192574
31161,197218,845,36434,45,8,1010,5412,4012,139717,609,71,87,77,46,44,269,2047,984,1952,255,29,551,1633,1081,21197,15619
31045,532722,1139,12948,125,51,4743,13857,11426,476607,1253,98,216,142,182,138,147,1704,1390,2446,187,88,481,2231,1123,58663,53184
31205,104454,32,19322,23,2,10,2059,1406,78310,311,40,39,39,21,23,118,404,313,614,119,18,9,659,563,11265,8749
31203,20841,6,711,4,1,1100,502,2800,13100,66,15,14,8,2,8,24,807,60,445,34,14,283,545,292,2300,1465
22051,44510672,12403802,183668,1482292,25760,1047107,941349,3264416,24789407,49158,5221,13724,8658,7304,7506,6000,13817,57896,62209,21240,33658,13097,56086,17297,5113024,2762755
22071,62971402,30163522,184809,1272994,50482,762765,1020560,2511272,26574677,49032,5683,12686,8080,7304,6723,5621,14799,57927,61429,22150,77666,17832,60411,22978,7095832,2960831
22089,1444939,527531,1603,10925,409,7596,8268,46390,815395,1655,155,306,311,284,163,238,4879,5816,1965,1843,1389,1266,2760,3792,160641,90890
22087,3025230,287464,20627,55564,640,43717,68177,169748,2337463,5461,400,1139,933,751,670,765,2473,7981,7229,2132,1071,1379,6607,2839,343444,260685
22075,742722,68143,4267,8628,169,1939,16147,18445,608322,1556,222,276,258,131,100,358,3352,3114,1998,1463,338,242,1903,1351,82595,67862
22095,1223095,567753,840,5571,385,27765,4653,45462,555040,1276,153,287,203,267,148,180,2013,3211,1426,739,1477,875,2079,1292,135970,61898
22093,238452,128146,43,37,479,258,14,1308,100304,402,56,66,47,14,14,150,2755,2070,297,186,772,46,488,500,25937,11209
22057,3912074,763161,81347,31320,1168,41260,53076,116109,2763989,7490,931,1353,994,931,701,1546,4126,9368,9712,4319,2645,3019,9512,3997,434746,308434
22007,1621586,613985,17862,17109,462,19210,37509,59169,829749,2505,303,578,314,360,263,602,2937,4659,3384,1290,2355,637,4104,2240,180853,92649
22101,2719424,881488,23536,33170,4242,35462,48359,82917,1564859,4692,477,978,677,528,455,989,3194,7232,6299,3324,3735,2586,6597,3628,301790,174717
22109,3736711,781235,169450,36446,1045,26501,89836,95107,2480699,6260,692,1194,849,963,466,1319,4841,9471,10303,3322,2446,2535,9048,2683,416504,276722
22005,1866025,535031,10183,6694,550,29633,23335,87285,1142560,2969,364,690,438,389,368,661,3573,5326,4020,1376,1800,1476,4494,2810,209964,127490
22099,2270648,705422,21256,18739,564,40527,34751,84200,1328750,3895,520,765,521,512,358,925,2199,5716,5299,2023,2591,2839,5049,3227,251465,148340
22105,3856658,1189209,21528,20127,1276,23654,54353,89043,2396845,6570,518,1007,910,557,622,1464,6130,11177,8365,3709,3714,2326,9396,4158,429703,267405
22030,154821,12633,27,16,37,1647,5323,6012,125115,279,21,66,30,39,33,46,586,727,256,61,68,385,837,577,16795,13949
22103,6853646,881441,37392,41011,6862,126285,102568,246649,5326710,9679,1093,2030,1549,1251,1132,1449,7565,14696,12166,4059,3372,5490,13122,6075,763384,593453
22063,2368628,230594,8950,14144,466,9838,24864,30844,2009310,4850,527,846,724,525,458,1027,4310,6936,6031,1595,860,1295,6822,2812,260709,224107
22091,801054,334074,4410,1173,911,1163,14239,24807,401122,1420,106,259,195,139,104,411,2383,3444,1615,981,1559,550,3557,2432,89544,44802
22117,1169234,451048,5030,1347,3710,378,13270,2729,670613,2339,227,264,214,253,192,741,1866,3861,2908,1235,2404,282,3289,1034,127738,74913
22055,14593984,3424162,56274,250452,8901,106726,172261,257530,10151114,22416,2159,4151,3459,3135,2169,3298,7994,28807,26796,8773,10889,5862,28138,8518,1616802,1131904
22113,2585044,640702,6094,44973,734,26712,14055,48209,1754623,5731,677,898,748,643,433,1372,2827,8090,6161,3380,2896,3584,8013,3489,283094,195997
22097,3450618,1715182,3240,9557,1537,6244,38012,40471,1583731,5263,420,793,637,434,432,1282,5323,9177,5656,2615,6570,2249,7750,4043,380120,176879
22045,2255808,828534,17442,18094,961,32141,23808,54160,1245934,3668,397,762,403,336,365,935,2400,5610,5148,1471,3101,2200,5451,2487,248596,139084
22550,15686,0,15,0,0,0,0,0,15100,51,24,27,0,0,0,0,256,51,51,0,0,12,63,36,1706,1689
22039,3672142,1769119,18024,16292,6897,5705,41429,44348,1713734,5798,429,842,727,437,606,1281,4770,8586,8326,3281,7663,1437,8768,3643,404907,191417
22001,2964938,889760,4248,16137,916,8107,21190,22469,1952338,6310,654,919,810,673,504,1448,4239,8787,6648,2748,3465,1280,8519,2769,326054,218052
22079,9334254,3109565,58201,55447,7976,51954,83275,139419,5704382,13786,1335,2218,1907,1745,1503,2308,10854,20228,20252,4612,10069,4608,20225,8385,1030173,636255
22033,33378277,12011767,87627,857797,16284,264050,445963,748516,18661127,35336,3469,6969,5404,4407,4045,4309,14524,47071,44848,14372,30987,10041,44703,14661,3720968,2079375
22003,723689,164714,15067,2017,201,5139,9977,16410,487304,1786,171,277,257,142,156,462,3320,3293,4102,1286,775,931,3879,2023,79131,54449
22053,1190120,260536,2055,1466,330,9193,11765,15031,861619,2814,283,473,244,278,171,799,3194,5240,3333,1171,1026,1092,5802,2205,130173,96216
22023,151388,23560,44,20,23,3128,8800,3600,103800,498,41,64,44,25,25,207,1878,1924,363,237,121,731,1517,738,16072,11607
22019,6581379,1917264,47526,53323,5763,41903,92779,189724,4152621,9744,1024,1805,1445,1148,992,1851,5238,13224,12903,3318,6124,2684,13566,5410,735955,463106
22011,1078614,232324,2049,21565,2356,14019,31872,35421,716965,2378,285,414,355,204,205,674,2778,3484,2404,1356,1300,666,3683,1857,119782,80062
22115,1957292,425035,23967,61341,3625,53636,52933,115463,1173280,5060,465,1095,623,369,539,2300,3975,7294,4962,5126,2898,2199,7887,3220,215883,131137
22121,609759,246075,4922,126,272,621,4632,5339,335721,838,117,168,107,88,66,156,1758,2550,1727,192,774,263,2044,1203,66990,37450
22125,384485,153668,2731,5179,135,135,232,2710,211708,643,105,90,68,94,27,189,1368,1556,954,724,600,82,811,676,42071,23638
22077,565395,272195,5718,3914,181,297,3359,1519,261800,855,98,193,112,44,52,272,5107,3924,1536,829,1165,119,1433,673,61530,29231
22047,765348,419546,4242,1044,339,1445,3142,22702,295800,989,136,153,144,79,50,264,2758,3650,1574,776,1509,674,2036,2296,85499,33033
22037,315397,118786,62,1284,77,228,1810,905,181717,600,102,74,32,51,26,183,2595,2453,486,761,594,71,1520,980,34171,20288
22013,1391004,713366,6839,2362,664,4526,7868,13708,614214,2134,223,280,256,139,219,666,4179,5531,3376,978,2692,1049,4276,1459,152406,68608
22027,1425589,774591,5939,2364,722,10894,8165,24008,571612,1877,147,335,247,150,215,533,3477,5240,2896,893,2858,1702,4285,2439,156361,63834
22061,2802104,1304316,15384,50685,1283,23301,42975,33566,1296498,3165,239,442,250,375,247,541,2708,5646,5529,1476,3596,1911,5780,2191,308053,144552
22069,1992514,908529,16195,26559,958,9417,32833,10960,952611,2969,244,312,373,218,289,691,5956,6841,4283,1296,3198,1438,4124,2220,218082,106318
22017,19524019,8484104,92154,277102,11730,145407,264089,401207,9652391,20952,1986,3848,3585,2815,2506,3198,14889,31295,27174,8984,23399,6766,29671,14767,2167176,1076135
22015,6765207,1856491,24961,84039,1624,94707,70312,227006,4326662,9771,935,1955,1591,1305,1171,1673,5511,13978,11919,3927,5105,1916,12234,6414,754430,482444
22119,1545458,705333,8276,2379,642,5306,9964,18414,764712,2367,275,319,308,236,255,590,4266,6261,3790,931,2522,1297,4720,2295,169699,85380
22031,851700,430480,5200,169,1498,8168,6252,14638,360701,1369,197,271,145,103,131,429,4862,4691,2561,476,2465,1207,2941,2746,92792,40313
22081,2981925,1197204,15260,41168,2961,34546,20919,51298,1583458,3488,349,637,552,452,473,590,2514,5607,5077,933,4390,1766,5348,2935,328885,176554
22127,2054250,913830,14421,26603,934,10910,32024,11759,1013189,3034,264,326,429,217,313,643,4367,5577,4192,1221,3064,1178,4210,1545,225189,113075
22085,542544,125589,25632,3397,117,4053,13027,14521,335326,1472,170,222,145,137,132,508,3729,3195,2266,1567,692,1546,3245,1856,59184,37489
22915,2591748,815254,8838,40012,644,31296,17966,64557,1589992,3316,239,664,585,474,394,432,687,3696,3994,990,2148,724,3800,1046,288236,177261
22025,2204353,813478,8802,16678,777,7545,18495,18586,1290743,3369,258,487,431,417,372,646,2360,5311,3708,1275,2452,1124,4401,2638,242451,144010
22073,8870620,3850489,27563,62396,3610,30255,97297,109798,4600633,10759,972,1707,1429,1367,1099,1736,5614,14801,12916,3412,10787,2578,14717,4685,979915,513078
22021,1774494,1388404,350,566,1098,651,6026,12716,347207,1211,91,175,157,90,115,352,2383,3057,1060,663,4109,306,2398,1309,196247,38774
22067,3232039,1457300,16246,35149,1165,6297,62989,50436,1569184,3858,329,646,465,439,343,715,2867,5879,5047,1237,4180,638,5030,1600,356545,175020
22083,611979,278403,154,172,235,1445,1420,7908,308605,1087,118,148,123,90,37,373,2467,2587,937,351,1155,731,1664,1769,67384,34472
22041,631845,294196,4207,3555,855,1034,3951,4608,304615,1209,165,157,99,132,53,414,2247,2585,1219,910,1430,547,2017,1640,69100,34046
22111,634475,248349,3546,133,201,6609,2233,9118,346822,1245,115,217,134,114,80,477,3716,4186,1798,433,879,807,2165,1098,69081,38746
22049,2579013,1065566,9600,50560,1070,18598,38664,27266,1336183,3387,296,424,255,362,240,660,3469,6305,4181,1625,3093,822,5233,1154,283679,149000
22035,311598,209879,78,3956,184,2454,7,6207,82900,318,25,55,35,32,18,123,989,1271,246,613,879,426,408,495,34207,9265
22065,496237,344038,2205,110,254,258,6,8503,134409,446,32,119,63,46,55,134,766,1464,741,131,1285,124,523,525,54690,15010
22123,228009,38472,36,46,46,60,1205,2600,178800,697,60,87,79,81,48,235,1413,1486,595,219,223,15,1064,442,25000,19986
22029,621173,242709,2742,182,308,320,34,8707,353904,1078,122,164,108,79,105,298,1934,2402,1436,306,1175,139,1208,1713,67910,39505
22009,2883246,808992,19622,26731,4607,4128,28704,27778,1912961,5642,497,876,763,644,580,1182,4949,9323,6986,2061,3406,1503,7802,3509,316785,213556
22107,197760,119450,37,51,113,971,2703,2105,65400,281,19,77,30,14,36,108,1750,1430,252,127,619,454,872,861,21342,7310
22059,364351,75106,83,51,84,3694,1409,4908,265812,1097,134,111,98,76,91,360,2791,2932,949,385,425,536,1782,1437,39292,29710
22043,356645,60295,3312,68,992,83,744,2420,276313,943,133,92,112,39,64,288,2942,2295,1970,310,755,45,1356,1074,38685,30856
5119,33655317,12295255,159258,378264,20957,443946,488196,1024583,18513114,40390,3708,8470,6458,5648,5084,6666,18285,54713,51043,16529,30696,14179,51453,18422,3757087,2064022
5069,4920006,2771007,10431,35944,2050,26366,54366,49432,1914471,4977,431,969,785,541,511,1081,5393,8953,6372,2792,7047,2650,8774,4663,542716,213585
5053,3300779,1497677,14516,30742,1091,15546,36648,24706,1638968,4067,310,786,725,451,364,786,4281,7111,6197,2009,3579,1322,6854,2043,363208,182821
5025,2609783,1485180,3020,20801,964,15088,19126,23852,1011275,2816,261,548,365,293,290,690,2597,4858,3439,1456,3734,1703,4816,2611,287260,112858
5079,3304711,1803087,7199,30392,1314,20889,16451,48882,1336265,3768,342,752,580,421,380,876,3116,6300,5664,3025,4813,2026,4773,3396,365025,149146
5041,749438,417051,6379,11250,379,10383,518,18322,267406,1006,64,184,108,122,113,377,2928,2868,2016,1934,1624,1618,1252,1536,81824,29879
5011,450336,215722,100,56,202,10458,3202,11600,199413,681,86,187,37,79,114,175,1414,2022,651,248,777,853,1343,916,49205,22277
5003,886230,374461,210,3771,342,7538,10825,22633,446922,1400,122,286,192,127,160,464,2942,3911,1267,1039,1294,1804,2488,2032,97457,49893
5043,1158736,425758,6094,5797,454,3305,4142,18425,670224,2213,199,357,346,193,157,588,3091,4270,3001,1543,1400,1177,3723,2279,127557,74853
5017,506819,312109,69,8107,214,9243,3621,9003,151300,678,29,152,96,60,127,280,2028,2672,562,1381,1185,1238,1449,1216,54980,16919
5103,1145854,538582,10791,9553,440,6322,5764,19801,534232,1713,185,283,243,182,190,436,2374,3705,2420,854,1871,1013,3030,1870,126354,59663
5013,1084568,515657,10092,9542,414,4779,5766,19101,501032,1565,203,293,222,161,175,360,2062,3295,2020,781,1767,782,2836,1663,119766,55954
5039,1294160,419488,14211,5666,475,28322,7360,37045,759930,2057,197,364,265,172,271,442,1892,3888,3081,869,1379,1755,2887,2144,142035,84795
5099,801504,304736,5772,163,218,25304,12523,37521,395818,1393,184,344,181,107,195,385,2802,3876,1833,489,1089,1514,2825,2232,87664,44228
5139,1875214,789998,4210,9598,2157,23141,30366,42955,942747,2648,316,466,360,277,251,645,4247,5573,3575,1221,2747,1358,4180,2178,206060,105218
5189,1600705,675105,2051,9552,2056,20824,28648,39355,805740,2115,280,409,304,240,194,413,570,2624,2400,988,2312,768,2716,1041,176616,89911
5068,1600705,675105,2051,9552,2056,20824,28648,39355,805740,2115,280,409,304,240,194,413,570,2624,2400,988,2312,768,2716,1041,176616,89911
5159,1600705,675105,2051,9552,2056,20824,28648,39355,805740,2115,280,409,304,240,194,413,570,2624,2400,988,2312,768,2716,1041,176616,89911
5027,1040662,487840,5536,196,396,2680,9048,9526,506213,1590,114,281,227,110,177,373,2837,3851,2674,443,1693,681,2511,1665,113992,56524
5019,3997832,943834,21898,25538,1113,39773,117818,82347,2716345,6107,619,1195,905,720,708,997,3278,7991,8214,2034,2903,1930,8620,2945,440997,302886
5057,1583225,617464,5946,7467,477,76165,31748,130944,685443,2333,337,681,387,204,414,614,2965,5078,2936,1068,2135,2064,3882,2473,177494,76573
5081,374431,118360,1479,987,97,4313,3107,6109,229815,773,80,132,63,90,71,197,1353,1847,1171,719,437,591,1558,1082,40761,25663
5133,509231,25355,7577,154,138,74016,7949,118013,261610,1050,119,464,168,133,318,236,2146,2084,2330,609,358,1264,1891,1249,60013,29248
5073,88120,44919,18,21,33,50,5,2800,36900,200,18,22,28,18,19,79,1047,768,141,87,206,27,208,506,9835,4131
5061,593045,193655,5741,142,113,19780,10316,36714,313315,1048,164,276,149,115,127,255,2006,2121,1532,324,635,896,2137,1484,65484,35004
5091,103664,5446,32,16,15,35,305,300,93805,321,28,52,24,18,16,112,1051,932,272,109,42,12,504,217,11203,10474
5109,697808,157199,7470,160,123,22970,11127,41017,440613,1514,197,352,206,157,189,396,3098,2502,2516,462,552,1046,2489,1453,76842,49231
5051,5946139,794445,54711,31911,1301,23944,82189,89718,4789690,10909,924,1811,1578,1369,1132,1981,5051,14389,12982,4734,2774,1686,13054,3856,658854,534077
5125,5583487,1068999,51420,38617,1537,59627,73779,115778,4091760,9478,863,1674,1473,1311,856,1840,6406,14703,12409,6764,3170,3359,12369,5295,615363,456303
5126,425558,8108,12,743,46,47,29,8546,401807,626,43,184,112,107,32,123,756,1728,625,419,19,0,572,874,47592,44747
5059,1891516,403611,13917,16426,562,32775,18924,44179,1328544,3656,354,625,423,401,390,803,3221,4620,4636,2803,1412,1767,5566,1901,207714,148252
5097,154510,43,4933,19,1519,3306,1615,4015,130204,570,71,100,41,87,59,165,2085,569,1513,190,573,681,1379,773,16456,14559
5113,4466192,1121895,18685,103997,1081,41080,49618,137642,2935964,6321,460,1325,1067,912,777,1019,4318,8478,9402,3013,2951,2756,8792,4639,500019,327340
5105,308719,5896,8109,78,730,11420,3241,15512,250709,851,107,173,86,105,102,223,2658,1441,2720,272,404,1012,1574,1296,33497,28004
5029,454264,11648,6802,76,80,1259,5538,2215,409211,1461,161,185,146,108,177,406,4899,2580,3034,436,137,705,2408,592,49121,45711
5001,1856115,327109,46553,2819,449,59110,33011,138597,1216411,3526,366,850,512,454,481,859,4379,5295,4979,1480,1219,1251,4629,1776,210496,135763
5067,686099,139113,8532,165,162,97,10437,8707,498816,1871,210,303,237,131,86,590,3389,3080,2684,577,585,141,3564,2622,75241,55744
5147,722823,260194,6429,1486,1645,1664,11134,4510,417216,1605,209,230,202,157,91,463,2112,3023,1931,1092,1555,961,3181,1733,78702,46640
5085,2190600,170653,7417,5407,3856,10825,32457,54113,1864701,4599,364,730,658,497,363,859,4456,6452,5869,1428,1067,2559,7772,3498,243868,207933
5145,2986275,205301,21477,9084,473,47970,33103,76265,2530540,6758,605,1010,1083,910,713,1275,7693,10399,8841,2600,911,3402,9827,6035,327838,282374
5141,957732,82760,1341,216,902,10849,23553,16214,799232,2552,250,362,262,284,302,581,4867,3094,2967,654,779,549,4274,888,104900,89244
5117,522804,70451,3488,128,115,114,13227,13421,404427,1457,134,196,164,141,69,491,2650,3047,2331,518,351,98,3783,2003,57486,45175
5063,1433988,66225,915,7694,270,2505,22105,22866,1278938,3730,331,547,427,482,329,872,6540,5165,3927,1442,374,774,4791,2739,157367,142769
5095,360055,158802,1060,86,119,2912,1811,3010,183603,723,63,122,94,57,60,180,1365,1438,986,212,764,692,1124,772,39158,20524
